Year,Age,Time,Type,Country,Activity,Fatal (Y/N)
1898.0,24.0,13.0,0.0,36,341,1.0
1897.0,24.0,13.0,0.0,177,125,0.0
1896.0,24.0,5.0,1.0,9,125,0.0
1886.0,18.0,13.0,0.0,9,341,1.0
1883.0,37.0,5.0,0.0,9,35,1.0
1878.0,14.0,13.0,0.0,177,341,1.0
1864.0,13.0,13.0,0.0,177,341,0.0
1864.0,24.0,13.0,0.0,93,120,1.0
1863.0,24.0,13.0,0.0,26,120,1.0
1863.0,24.0,13.0,0.0,56,341,1.0
1861.0,24.0,10.0,0.0,140,35,1.0
1860.0,24.0,13.0,0.0,9,35,0.0
1851.0,24.0,13.0,0.0,95,35,1.0
1850.0,24.0,13.0,0.0,107,35,1.0
1849.0,24.0,13.0,0.0,177,32,1.0
1842.0,24.0,13.0,0.0,177,155,0.0
2023.0,58.0,7.0,0.0,177,336,0.0
2023.0,15.0,14.0,0.0,17,341,0.0
2022.0,24.0,11.0,0.0,177,230,0.0
2022.0,17.0,11.0,0.0,177,200,0.0
2022.0,24.0,13.0,0.0,9,309,0.0
2021.0,34.0,20.0,0.0,9,125,0.0
2021.0,55.0,13.0,0.0,163,213,0.0
2021.0,53.0,13.0,0.0,104,322,1.0
2020.0,24.0,13.0,0.0,177,341,0.0
2019.0,32.0,12.0,0.0,177,336,0.0
2019.0,53.0,16.0,0.0,9,47,0.0
2019.0,31.0,17.0,0.0,17,336,0.0
2018.0,48.0,17.0,0.0,177,336,0.0
2018.0,29.0,13.0,0.0,11,313,0.0
2018.0,42.0,15.0,0.0,42,309,1.0
2018.0,24.0,10.0,2.0,9,336,0.0
2018.0,14.0,13.0,1.0,9,313,0.0
2017.0,24.0,13.0,0.0,177,336,0.0
2017.0,24.0,10.0,1.0,177,125,0.0
2017.0,51.0,13.0,0.0,177,341,0.0
2016.0,36.0,17.0,0.0,177,336,0.0
2016.0,16.0,13.0,0.0,177,336,0.0
2016.0,24.0,13.0,0.0,9,336,0.0
2016.0,26.0,13.0,0.0,177,313,0.0
2016.0,45.0,13.0,0.0,49,97,1.0
2015.0,21.0,13.0,0.0,177,336,0.0
2015.0,16.0,7.0,0.0,177,238,0.0
2015.0,57.0,8.0,0.0,177,313,0.0
2015.0,36.0,13.0,0.0,127,313,0.0
2015.0,24.0,7.0,0.0,9,227,0.0
2015.0,24.0,13.0,1.0,9,125,0.0
2014.0,24.0,13.0,0.0,177,47,0.0
2014.0,44.0,11.0,0.0,177,378,0.0
2013.0,46.0,13.0,0.0,106,341,1.0
2012.0,60.0,13.0,0.0,177,336,0.0
2012.0,19.0,13.0,0.0,177,187,0.0
2011.0,25.0,11.0,0.0,177,336,0.0
2011.0,19.0,11.0,0.0,177,336,0.0
2011.0,35.0,13.0,0.0,170,313,0.0
2010.0,24.0,13.0,0.0,177,125,0.0
2010.0,24.0,13.0,0.0,106,313,0.0
2010.0,24.0,7.0,0.0,9,336,0.0
2009.0,39.0,7.0,0.0,9,336,0.0
2009.0,10.0,13.0,0.0,177,378,0.0
2009.0,52.0,8.0,0.0,9,336,0.0
2009.0,40.0,8.0,0.0,9,331,0.0
2008.0,24.0,15.0,1.0,177,185,0.0
2008.0,52.0,10.0,0.0,177,336,0.0
2008.0,14.0,19.0,0.0,177,341,0.0
2008.0,40.0,9.0,1.0,177,185,0.0
2008.0,15.0,18.0,0.0,177,47,0.0
2008.0,18.0,12.0,0.0,177,382,0.0
2007.0,22.0,20.0,0.0,177,336,0.0
2007.0,24.0,11.0,0.0,177,336,0.0
2007.0,51.0,13.0,0.0,177,336,0.0
2007.0,24.0,13.0,1.0,170,282,1.0
2006.0,24.0,11.0,0.0,145,201,0.0
2006.0,41.0,16.0,0.0,177,336,0.0
2006.0,24.0,13.0,1.0,8,81,0.0
2005.0,18.0,18.0,0.0,9,336,0.0
2005.0,18.0,15.0,0.0,177,378,0.0
2005.0,24.0,13.0,0.0,9,336,0.0
2004.0,59.0,13.0,0.0,9,336,0.0
2004.0,30.0,14.0,0.0,9,336,1.0
2004.0,24.0,13.0,0.0,42,309,1.0
2003.0,12.0,13.0,0.0,177,324,0.0
2003.0,30.0,13.0,0.0,177,336,0.0
2002.0,24.0,14.0,0.0,177,336,0.0
2002.0,41.0,15.0,0.0,177,378,0.0
2000.0,47.0,14.0,0.0,49,341,1.0
2000.0,23.0,18.0,0.0,177,336,0.0
2000.0,12.0,13.0,0.0,106,336,0.0
1999.0,39.0,10.0,0.0,17,314,0.0
1999.0,24.0,13.0,0.0,177,336,0.0
1999.0,24.0,13.0,0.0,177,336,0.0
1999.0,14.0,11.0,0.0,145,54,1.0
1999.0,25.0,15.0,0.0,177,336,0.0
1998.0,22.0,13.0,0.0,17,336,1.0
1997.0,42.0,13.0,0.0,9,279,0.0
1996.0,24.0,13.0,0.0,104,32,0.0
1996.0,36.0,11.0,0.0,177,138,0.0
1996.0,7.0,13.0,0.0,9,341,0.0
1994.0,24.0,13.0,0.0,17,336,0.0
1994.0,12.0,11.0,0.0,177,181,0.0
1994.0,24.0,13.0,0.0,104,125,1.0
1993.0,69.0,13.0,0.0,9,125,0.0
1992.0,24.0,13.0,0.0,177,47,1.0
1990.0,24.0,10.0,0.0,9,336,0.0
1990.0,33.0,13.0,0.0,177,42,0.0
1989.0,51.0,13.0,0.0,177,126,0.0
1989.0,24.0,13.0,0.0,121,279,0.0
1988.0,15.0,13.0,0.0,177,336,0.0
1988.0,15.0,13.0,0.0,9,336,0.0
1988.0,24.0,13.0,0.0,177,97,0.0
1988.0,15.0,10.0,0.0,177,341,0.0
1988.0,24.0,13.0,0.0,11,309,0.0
1988.0,24.0,13.0,0.0,177,336,0.0
1986.0,24.0,13.0,0.0,9,279,0.0
1984.0,16.0,12.0,0.0,9,273,1.0
1983.0,24.0,13.0,1.0,177,125,0.0
1982.0,32.0,13.0,0.0,9,313,1.0
1981.0,53.0,12.0,0.0,11,309,0.0
1978.0,24.0,13.0,0.0,177,336,0.0
1978.0,17.0,12.0,0.0,145,336,0.0
1977.0,49.0,13.0,1.0,177,342,0.0
1977.0,32.0,13.0,1.0,9,355,0.0
1976.0,24.0,10.0,0.0,177,313,0.0
1974.0,20.0,17.0,0.0,73,341,0.0
1971.0,32.0,13.0,0.0,18,279,0.0
1970.0,24.0,13.0,0.0,177,279,0.0
1970.0,16.0,14.0,0.0,57,378,1.0
1970.0,25.0,13.0,0.0,71,385,0.0
1969.0,8.0,20.0,0.0,177,378,0.0
1969.0,23.0,11.0,0.0,177,97,0.0
1969.0,16.0,17.0,0.0,177,336,0.0
1968.0,22.0,13.0,1.0,145,125,0.0
1966.0,38.0,13.0,1.0,9,292,1.0
1965.0,32.0,13.0,0.0,11,330,0.0
1964.0,28.0,12.0,0.0,177,313,0.0
1964.0,21.0,13.0,0.0,120,138,0.0
1964.0,24.0,12.0,0.0,106,404,0.0
1964.0,19.0,6.0,0.0,106,341,1.0
1964.0,24.0,12.0,1.0,106,265,0.0
1964.0,24.0,13.0,0.0,33,341,1.0
1963.0,24.0,13.0,1.0,125,45,1.0
1963.0,32.0,13.0,0.0,9,378,1.0
1962.0,26.0,13.0,0.0,9,314,0.0
1962.0,20.0,15.0,0.0,95,341,0.0
1962.0,15.0,13.0,0.0,106,341,0.0
1962.0,24.0,13.0,0.0,142,341,1.0
1962.0,24.0,12.0,0.0,121,313,0.0
1961.0,24.0,18.0,0.0,9,324,0.0
1960.0,24.0,13.0,0.0,177,340,1.0
1960.0,24.0,13.0,0.0,121,125,1.0
1960.0,24.0,13.0,0.0,9,313,0.0
1959.0,36.0,12.0,0.0,49,313,0.0
1959.0,24.0,16.0,0.0,177,246,0.0
1959.0,18.0,17.0,0.0,177,364,1.0
1959.0,18.0,16.0,0.0,145,341,0.0
1959.0,24.0,8.0,0.0,100,341,1.0
1958.0,21.0,13.0,0.0,80,341,1.0
1958.0,59.0,17.0,0.0,177,378,0.0
1958.0,24.0,13.0,1.0,145,125,0.0
1956.0,19.0,18.0,0.0,137,304,0.0
1956.0,27.0,13.0,0.0,177,331,0.0
1956.0,24.0,13.0,0.0,175,32,1.0
1956.0,24.0,13.0,1.0,90,125,0.0
1956.0,40.0,13.0,0.0,90,341,1.0
1955.0,24.0,13.0,1.0,9,265,0.0
1955.0,12.0,13.0,0.0,31,313,0.0
1954.0,24.0,13.0,0.0,121,125,1.0
1953.0,24.0,13.0,0.0,145,341,0.0
1953.0,24.0,13.0,1.0,22,125,0.0
1953.0,24.0,13.0,0.0,9,313,0.0
1953.0,24.0,13.0,0.0,9,313,0.0
1950.0,24.0,13.0,0.0,74,125,0.0
1950.0,24.0,13.0,0.0,84,92,1.0
1949.0,22.0,13.0,0.0,9,35,0.0
1946.0,30.0,15.0,0.0,9,341,1.0
1945.0,24.0,13.0,1.0,76,26,1.0
1942.0,24.0,13.0,1.0,184,181,1.0
1942.0,24.0,13.0,0.0,120,341,1.0
1941.0,24.0,13.0,0.0,70,324,1.0
1939.0,3.0,13.0,1.0,117,178,1.0
1939.0,24.0,13.0,0.0,66,36,1.0
1938.0,24.0,13.0,0.0,42,319,1.0
1937.0,25.0,17.0,0.0,9,341,1.0
1937.0,24.0,13.0,1.0,136,243,0.0
1937.0,24.0,13.0,0.0,9,125,0.0
1936.0,15.0,11.0,0.0,9,341,1.0
1935.0,24.0,13.0,0.0,145,248,0.0
1934.0,15.0,13.0,0.0,9,341,0.0
1932.0,24.0,13.0,0.0,9,125,0.0
1931.0,45.0,13.0,0.0,9,97,0.0
1931.0,19.0,13.0,0.0,9,125,1.0
1930.0,24.0,13.0,0.0,177,319,0.0
1930.0,24.0,13.0,1.0,95,125,1.0
1929.0,24.0,13.0,0.0,151,125,0.0
1929.0,24.0,13.0,0.0,49,97,1.0
1927.0,24.0,13.0,0.0,9,97,0.0
1926.0,24.0,13.0,0.0,9,97,0.0
1926.0,20.0,11.0,0.0,74,341,1.0
1923.0,24.0,13.0,0.0,9,341,0.0
1922.0,24.0,13.0,0.0,45,341,1.0
1920.0,20.0,13.0,0.0,9,44,0.0
1919.0,38.0,10.0,0.0,9,378,1.0
1916.0,10.0,13.0,0.0,177,341,1.0
1916.0,24.0,13.0,0.0,151,97,0.0
1911.0,24.0,13.0,0.0,9,341,1.0
1908.0,16.0,13.0,0.0,145,341,1.0
1907.0,24.0,9.0,0.0,177,98,0.0
1905.0,24.0,13.0,0.0,177,125,0.0
1898.0,24.0,13.0,0.0,9,120,1.0
1897.0,24.0,13.0,1.0,183,397,1.0
1896.0,35.0,10.0,0.0,177,125,1.0
1893.0,24.0,13.0,1.0,125,18,1.0
1892.0,24.0,13.0,0.0,106,35,0.0
1889.0,24.0,13.0,0.0,139,72,1.0
1888.0,24.0,13.0,0.0,85,319,0.0
1886.0,24.0,13.0,1.0,9,125,0.0
1884.0,24.0,13.0,0.0,177,388,0.0
1884.0,24.0,13.0,0.0,9,120,1.0
1881.0,24.0,13.0,0.0,177,35,1.0
1880.0,12.0,13.0,0.0,9,341,1.0
1880.0,13.0,13.0,0.0,9,35,0.0
1868.0,24.0,13.0,0.0,106,35,0.0
1864.0,24.0,13.0,0.0,106,44,1.0
1864.0,24.0,16.0,0.0,69,253,1.0
1847.0,24.0,13.0,1.0,95,397,1.0
1847.0,24.0,13.0,0.0,177,388,0.0
1844.0,24.0,13.0,0.0,101,44,1.0
1837.0,24.0,13.0,0.0,177,35,0.0
1832.0,24.0,13.0,0.0,9,125,0.0
1817.0,24.0,13.0,0.0,152,82,0.0
2023.0,24.0,16.0,0.0,177,324,0.0
2023.0,34.0,14.0,0.0,177,341,0.0
2022.0,20.0,11.0,0.0,9,131,0.0
2022.0,13.0,16.0,0.0,106,341,0.0
2022.0,24.0,13.0,0.0,9,336,0.0
2021.0,15.0,13.0,0.0,177,324,0.0
2021.0,19.0,13.0,0.0,177,313,0.0
2021.0,15.0,7.0,0.0,177,62,0.0
2021.0,38.0,13.0,0.0,145,313,0.0
2020.0,24.0,13.0,0.0,42,309,0.0
2020.0,25.0,8.0,0.0,177,336,0.0
2020.0,54.0,14.0,0.0,177,336,0.0
2020.0,12.0,13.0,0.0,177,378,0.0
2019.0,24.0,8.0,0.0,177,336,0.0
2019.0,24.0,13.0,0.0,49,279,0.0
2019.0,24.0,8.0,0.0,177,336,0.0
2018.0,40.0,18.0,0.0,72,125,0.0
2018.0,24.0,13.0,1.0,177,309,0.0
2018.0,24.0,13.0,0.0,9,187,0.0
2018.0,60.0,9.0,0.0,9,336,0.0
2018.0,33.0,9.0,0.0,145,333,0.0
2017.0,24.0,14.0,0.0,177,336,0.0
2017.0,42.0,10.0,0.0,76,336,0.0
2017.0,24.0,13.0,1.0,177,125,0.0
2017.0,47.0,12.0,0.0,177,378,0.0
2016.0,20.0,2.0,0.0,9,331,0.0
2016.0,19.0,15.0,0.0,177,324,0.0
2016.0,60.0,11.0,0.0,9,97,1.0
2016.0,21.0,19.0,0.0,104,187,0.0
2016.0,48.0,13.0,0.0,177,227,0.0
2015.0,42.0,15.0,0.0,145,336,0.0
2015.0,24.0,13.0,1.0,177,184,0.0
2015.0,52.0,6.0,0.0,9,336,0.0
2015.0,38.0,8.0,0.0,177,336,0.0
2015.0,43.0,11.0,0.0,177,324,0.0
2015.0,36.0,10.0,0.0,95,125,0.0
2015.0,34.0,16.0,0.0,11,309,0.0
2014.0,24.0,17.0,1.0,9,185,0.0
2014.0,10.0,13.0,0.0,9,351,0.0
2014.0,42.0,15.0,0.0,177,341,0.0
2014.0,24.0,13.0,0.0,106,313,0.0
2013.0,35.0,13.0,0.0,81,32,0.0
2013.0,24.0,15.0,0.0,9,396,0.0
2013.0,11.0,13.0,0.0,177,341,0.0
2013.0,36.0,8.0,0.0,130,47,1.0
2013.0,21.0,13.0,0.0,177,336,0.0
2012.0,39.0,11.0,0.0,177,336,1.0
2012.0,42.0,13.0,0.0,9,336,0.0
2012.0,28.0,19.0,0.0,177,336,0.0
2012.0,24.0,19.0,0.0,106,336,0.0
2012.0,24.0,13.0,0.0,11,98,0.0
2012.0,44.0,16.0,0.0,9,336,0.0
2011.0,32.0,13.0,0.0,9,97,1.0
2011.0,50.0,16.0,0.0,9,97,0.0
2011.0,24.0,13.0,0.0,177,336,0.0
2011.0,49.0,9.0,0.0,145,336,1.0
2011.0,6.0,17.0,0.0,177,54,0.0
2011.0,17.0,10.0,0.0,31,185,0.0
2011.0,36.0,10.0,0.0,9,125,0.0
2010.0,70.0,14.0,0.0,42,309,0.0
2010.0,48.0,14.0,0.0,42,309,0.0
2009.0,26.0,19.0,0.0,177,341,0.0
2009.0,49.0,13.0,0.0,10,125,0.0
2008.0,24.0,13.0,1.0,9,125,0.0
2008.0,43.0,12.0,0.0,35,313,0.0
2008.0,38.0,13.0,0.0,177,364,0.0
2008.0,24.0,14.0,0.0,177,97,0.0
2008.0,9.0,13.0,0.0,177,378,0.0
2008.0,14.0,15.0,0.0,17,341,0.0
2008.0,24.0,13.0,0.0,177,54,0.0
2007.0,37.0,8.0,0.0,145,336,0.0
2007.0,15.0,16.0,0.0,177,47,0.0
2007.0,52.0,20.0,0.0,177,341,0.0
2006.0,20.0,11.0,0.0,177,336,0.0
2006.0,15.0,16.0,0.0,177,324,0.0
2005.0,22.0,15.0,0.0,145,313,1.0
2004.0,16.0,13.0,0.0,145,242,0.0
2004.0,38.0,13.0,0.0,177,336,0.0
2004.0,34.0,12.0,0.0,177,313,0.0
2004.0,40.0,14.0,0.0,177,336,0.0
2004.0,24.0,17.0,0.0,177,336,0.0
2004.0,45.0,9.0,0.0,177,336,0.0
2004.0,40.0,11.0,0.0,179,313,0.0
2003.0,22.0,17.0,0.0,9,336,0.0
2003.0,15.0,14.0,0.0,177,378,0.0
2003.0,20.0,13.0,0.0,177,341,0.0
2003.0,24.0,13.0,0.0,9,336,0.0
2001.0,12.0,12.0,0.0,177,47,0.0
2001.0,24.0,13.0,1.0,9,125,0.0
2000.0,30.0,13.0,0.0,22,97,0.0
2000.0,24.0,13.0,0.0,161,341,1.0
2000.0,14.0,11.0,0.0,177,54,0.0
1998.0,24.0,13.0,0.0,145,213,0.0
1997.0,24.0,13.0,1.0,145,127,0.0
1997.0,19.0,14.0,0.0,9,336,0.0
1997.0,24.0,13.0,0.0,17,336,0.0
1997.0,47.0,14.0,0.0,49,309,0.0
1997.0,21.0,13.0,0.0,9,341,0.0
1996.0,24.0,13.0,0.0,17,336,0.0
1996.0,14.0,13.0,0.0,121,97,1.0
1996.0,25.0,16.0,0.0,130,336,1.0
1995.0,34.0,13.0,0.0,177,336,0.0
1994.0,23.0,13.0,0.0,9,342,0.0
1993.0,24.0,13.0,0.0,144,341,1.0
1993.0,30.0,13.0,0.0,166,313,0.0
1992.0,46.0,12.0,1.0,177,185,0.0
1992.0,42.0,12.0,0.0,177,324,0.0
1991.0,19.0,15.0,0.0,9,279,1.0
1990.0,49.0,13.0,0.0,177,138,0.0
1989.0,41.0,13.0,0.0,9,125,0.0
1989.0,45.0,13.0,0.0,177,313,0.0
1988.0,24.0,13.0,1.0,125,354,1.0
1988.0,23.0,13.0,0.0,177,378,0.0
1988.0,27.0,13.0,0.0,121,97,1.0
1988.0,28.0,13.0,0.0,11,313,0.0
1987.0,24.0,13.0,0.0,177,125,0.0
1986.0,21.0,12.0,0.0,145,336,0.0
1985.0,24.0,15.0,0.0,177,279,0.0
1985.0,15.0,10.0,0.0,177,336,0.0
1984.0,23.0,13.0,0.0,177,336,0.0
1984.0,15.0,15.0,0.0,177,336,0.0
1984.0,24.0,10.0,0.0,177,138,0.0
1983.0,22.0,13.0,0.0,177,97,0.0
1983.0,24.0,13.0,1.0,9,341,1.0
1980.0,22.0,8.0,0.0,145,336,0.0
1978.0,23.0,16.0,0.0,145,313,1.0
1977.0,25.0,16.0,0.0,145,313,0.0
1976.0,24.0,13.0,0.0,177,341,0.0
1976.0,24.0,13.0,1.0,145,125,0.0
1975.0,24.0,13.0,1.0,9,32,0.0
1975.0,45.0,13.0,0.0,9,86,0.0
1974.0,19.0,19.0,0.0,145,341,0.0
1971.0,16.0,14.0,0.0,145,341,0.0
1967.0,15.0,13.0,0.0,9,140,0.0
1967.0,15.0,14.0,0.0,177,313,0.0
1966.0,43.0,13.0,0.0,9,181,0.0
1965.0,38.0,14.0,0.0,95,341,0.0
1965.0,30.0,13.0,0.0,105,138,1.0
1963.0,24.0,12.0,0.0,145,313,0.0
1963.0,24.0,11.0,0.0,121,341,0.0
1963.0,14.0,13.0,0.0,106,125,0.0
1962.0,24.0,13.0,0.0,9,313,0.0
1961.0,52.0,11.0,0.0,177,382,0.0
1961.0,24.0,13.0,0.0,9,313,0.0
1961.0,13.0,19.0,0.0,145,324,0.0
1959.0,24.0,14.0,0.0,76,341,1.0
1959.0,13.0,14.0,0.0,177,341,0.0
1959.0,57.0,13.0,0.0,41,384,0.0
1957.0,24.0,13.0,1.0,9,125,0.0
1956.0,34.0,13.0,0.0,121,125,1.0
1956.0,24.0,13.0,0.0,121,125,0.0
1955.0,16.0,15.0,0.0,86,324,1.0
1954.0,18.0,13.0,0.0,6,131,0.0
1951.0,81.0,13.0,0.0,75,125,0.0
1950.0,30.0,18.0,0.0,36,340,0.0
1949.0,18.0,13.0,0.0,70,341,1.0
1948.0,24.0,13.0,0.0,121,313,0.0
1946.0,12.0,13.0,0.0,70,341,0.0
1944.0,24.0,13.0,0.0,24,120,1.0
1943.0,18.0,13.0,1.0,9,125,0.0
1942.0,24.0,13.0,1.0,67,222,1.0
1942.0,24.0,13.0,1.0,184,109,1.0
1941.0,24.0,7.0,0.0,75,284,0.0
1939.0,27.0,13.0,0.0,9,138,0.0
1935.0,38.0,13.0,0.0,9,160,0.0
1933.0,24.0,13.0,1.0,73,125,0.0
1932.0,24.0,13.0,0.0,106,125,0.0
1932.0,24.0,13.0,0.0,125,324,1.0
1930.0,24.0,18.0,0.0,177,341,0.0
1929.0,24.0,13.0,0.0,9,379,0.0
1928.0,24.0,13.0,0.0,177,125,0.0
1928.0,24.0,13.0,0.0,177,125,0.0
1924.0,35.0,13.0,0.0,177,35,1.0
1922.0,24.0,13.0,0.0,71,35,1.0
1917.0,24.0,13.0,0.0,177,342,0.0
1910.0,24.0,13.0,0.0,95,341,0.0
1907.0,24.0,13.0,0.0,9,35,1.0
1903.0,24.0,13.0,0.0,95,35,1.0
1899.0,24.0,13.0,0.0,85,97,0.0
1898.0,24.0,1.0,0.0,152,341,1.0
1895.0,24.0,13.0,0.0,177,125,0.0
1894.0,24.0,13.0,0.0,21,35,1.0
1890.0,24.0,13.0,0.0,106,341,1.0
1889.0,24.0,13.0,0.0,177,125,0.0
1883.0,24.0,13.0,0.0,9,341,1.0
1883.0,24.0,13.0,0.0,117,125,1.0
1872.0,24.0,13.0,0.0,177,62,0.0
1871.0,30.0,13.0,0.0,66,35,1.0
1870.0,40.0,13.0,0.0,66,35,0.0
1859.0,21.0,13.0,0.0,177,120,1.0
1855.0,24.0,13.0,0.0,9,341,1.0
1852.0,24.0,13.0,0.0,117,125,0.0
1846.0,24.0,13.0,0.0,0,181,1.0
1835.0,24.0,13.0,0.0,178,35,1.0
2023.0,77.0,13.0,0.0,9,309,0.0
2023.0,49.0,14.0,0.0,177,299,0.0
2023.0,15.0,17.0,0.0,177,336,0.0
2023.0,25.0,14.0,0.0,51,187,0.0
2022.0,24.0,13.0,0.0,177,336,0.0
2021.0,64.0,14.0,0.0,177,126,0.0
2021.0,21.0,13.0,0.0,22,341,0.0
2020.0,24.0,17.0,0.0,177,364,0.0
2020.0,24.0,13.0,0.0,51,309,0.0
2020.0,24.0,13.0,0.0,11,131,0.0
2019.0,65.0,8.0,0.0,177,341,1.0
2019.0,28.0,16.0,0.0,131,336,1.0
2019.0,41.0,6.0,0.0,9,336,0.0
2018.0,24.0,15.0,0.0,49,97,0.0
2018.0,12.0,13.0,0.0,9,341,0.0
2018.0,56.0,8.0,0.0,11,324,0.0
2018.0,30.0,15.0,0.0,177,336,0.0
2018.0,19.0,15.0,0.0,145,336,0.0
2018.0,45.0,13.0,0.0,41,309,0.0
2017.0,24.0,13.0,1.0,85,6,1.0
2017.0,54.0,18.0,0.0,177,336,0.0
2016.0,65.0,9.0,0.0,9,336,0.0
2016.0,9.0,13.0,0.0,177,47,0.0
2016.0,43.0,13.0,0.0,177,205,0.0
2016.0,24.0,13.0,0.0,11,279,0.0
2016.0,24.0,13.0,0.0,104,187,0.0
2016.0,13.0,15.0,0.0,177,341,0.0
2016.0,24.0,15.0,0.0,40,378,0.0
2015.0,24.0,13.0,0.0,100,125,0.0
2015.0,7.0,13.0,0.0,9,309,0.0
2015.0,52.0,9.0,0.0,9,336,0.0
2014.0,17.0,13.0,0.0,177,336,0.0
2014.0,15.0,17.0,0.0,9,47,0.0
2014.0,23.0,15.0,0.0,177,336,0.0
2014.0,66.0,15.0,0.0,145,341,1.0
2013.0,30.0,14.0,0.0,177,336,0.0
2013.0,24.0,13.0,0.0,11,313,0.0
2013.0,24.0,18.0,0.0,177,336,0.0
2012.0,43.0,17.0,0.0,177,341,0.0
2011.0,25.0,13.0,0.0,132,341,0.0
2011.0,48.0,17.0,0.0,9,336,0.0
2011.0,38.0,12.0,0.0,95,341,0.0
2011.0,24.0,12.0,1.0,9,125,0.0
2010.0,18.0,16.0,0.0,177,336,0.0
2010.0,24.0,12.0,0.0,177,336,0.0
2010.0,48.0,15.0,0.0,177,323,0.0
2010.0,46.0,8.0,0.0,9,336,0.0
2009.0,56.0,10.0,0.0,177,376,0.0
2009.0,15.0,10.0,0.0,36,313,0.0
2009.0,22.0,13.0,0.0,41,336,0.0
2009.0,24.0,13.0,0.0,36,313,0.0
2008.0,24.0,15.0,0.0,177,341,0.0
2008.0,24.0,13.0,1.0,11,282,0.0
2008.0,15.0,13.0,0.0,177,378,0.0
2007.0,56.0,11.0,0.0,177,380,0.0
2007.0,15.0,18.0,0.0,177,324,0.0
2007.0,24.0,19.0,0.0,177,125,0.0
2007.0,15.0,11.0,0.0,9,378,0.0
2006.0,52.0,13.0,0.0,177,336,0.0
2005.0,22.0,16.0,0.0,177,341,0.0
2005.0,24.0,13.0,0.0,177,313,0.0
2004.0,52.0,13.0,0.0,145,70,0.0
2004.0,22.0,7.0,0.0,17,47,0.0
2003.0,24.0,11.0,0.0,9,341,0.0
2003.0,24.0,13.0,1.0,177,341,1.0
2003.0,24.0,13.0,0.0,177,313,0.0
2003.0,15.0,13.0,0.0,177,336,0.0
2003.0,16.0,18.0,0.0,17,341,0.0
2002.0,18.0,13.0,0.0,9,309,0.0
2002.0,47.0,16.0,0.0,145,331,0.0
2002.0,24.0,13.0,0.0,170,63,1.0
2002.0,35.0,19.0,1.0,9,185,0.0
2001.0,21.0,16.0,0.0,177,337,0.0
2001.0,24.0,19.0,0.0,177,341,0.0
2001.0,38.0,16.0,0.0,177,336,0.0
2000.0,24.0,14.0,0.0,145,47,0.0
1999.0,24.0,13.0,0.0,177,336,0.0
1999.0,10.0,17.0,0.0,177,210,0.0
1998.0,14.0,13.0,0.0,145,318,0.0
1998.0,18.0,15.0,0.0,177,336,0.0
1998.0,28.0,13.0,0.0,177,336,0.0
1998.0,24.0,13.0,0.0,145,336,0.0
1998.0,24.0,13.0,0.0,17,341,1.0
1997.0,30.0,13.0,0.0,9,279,0.0
1996.0,21.0,8.0,0.0,177,336,0.0
1996.0,24.0,17.0,0.0,9,336,0.0
1996.0,11.0,13.0,0.0,9,341,0.0
1995.0,44.0,13.0,0.0,148,97,1.0
1995.0,24.0,13.0,0.0,179,391,0.0
1994.0,24.0,13.0,0.0,145,313,0.0
1993.0,15.0,13.0,0.0,17,47,0.0
1992.0,24.0,13.0,0.0,177,336,0.0
1992.0,18.0,9.0,0.0,177,47,1.0
1992.0,28.0,7.0,0.0,177,336,0.0
1992.0,24.0,13.0,0.0,17,54,0.0
1992.0,24.0,13.0,0.0,17,336,0.0
1992.0,24.0,10.0,1.0,76,125,0.0
1990.0,22.0,16.0,0.0,177,336,0.0
1990.0,24.0,17.0,0.0,130,336,0.0
1990.0,24.0,13.0,0.0,177,336,0.0
1989.0,16.0,16.0,0.0,145,336,0.0
1989.0,24.0,13.0,0.0,145,125,0.0
1988.0,38.0,15.0,0.0,177,309,1.0
1988.0,12.0,12.0,0.0,177,341,0.0
1988.0,24.0,13.0,0.0,177,392,0.0
1988.0,12.0,13.0,0.0,9,336,0.0
1987.0,34.0,13.0,0.0,9,125,0.0
1986.0,24.0,13.0,1.0,9,125,0.0
1983.0,21.0,4.0,1.0,9,341,1.0
1983.0,22.0,14.0,0.0,177,336,0.0
1981.0,25.0,12.0,0.0,177,336,0.0
1981.0,24.0,10.0,0.0,27,138,0.0
1976.0,24.0,13.0,0.0,177,341,1.0
1976.0,24.0,14.0,0.0,177,324,0.0
1974.0,30.0,13.0,1.0,9,11,0.0
1974.0,19.0,13.0,0.0,64,142,0.0
1972.0,24.0,13.0,0.0,177,279,1.0
1972.0,24.0,13.0,0.0,177,313,0.0
1970.0,10.0,13.0,0.0,100,341,0.0
1968.0,14.0,13.0,0.0,9,341,0.0
1966.0,24.0,13.0,0.0,121,16,1.0
1966.0,15.0,15.0,0.0,106,47,1.0
1965.0,24.0,13.0,0.0,11,32,0.0
1965.0,24.0,13.0,0.0,95,341,1.0
1964.0,24.0,13.0,0.0,49,125,0.0
1963.0,14.0,13.0,0.0,177,35,0.0
1963.0,24.0,13.0,0.0,177,126,0.0
1963.0,28.0,10.0,0.0,49,313,0.0
1962.0,24.0,13.0,1.0,9,125,0.0
1962.0,24.0,13.0,0.0,121,341,0.0
1962.0,24.0,13.0,0.0,151,90,0.0
1962.0,24.0,13.0,0.0,9,97,0.0
1961.0,30.0,13.0,0.0,177,72,0.0
1960.0,24.0,13.0,0.0,177,341,1.0
