Year,Age,Time,outlier,Type,Country_group,Activity_group,Fatal (Y/N)
2009.0,25.0,10.0,1,0.0,5,3,0.0
2009.0,34.0,14.0,1,0.0,5,3,1.0
2009.0,22.0,16.0,1,0.0,0,1,0.0
2009.0,24.0,8.0,1,0.0,0,0,0.0
2009.0,21.0,14.0,1,0.0,5,1,0.0
2009.0,24.0,10.0,1,0.0,5,3,0.0
2008.0,24.0,9.0,1,0.0,5,3,0.0
2008.0,19.0,11.0,1,1.0,5,0,0.0
2007.0,24.0,14.0,1,0.0,5,0,0.0
2007.0,24.0,17.0,1,0.0,0,1,0.0
2007.0,40.0,9.0,1,0.0,0,3,0.0
2007.0,38.0,14.0,1,0.0,5,1,0.0
2006.0,13.0,13.0,1,0.0,0,1,0.0
2006.0,35.0,14.0,1,0.0,0,2,0.0
2005.0,26.0,7.0,1,0.0,0,0,0.0
2005.0,20.0,9.0,1,0.0,5,0,0.0
2005.0,40.0,15.0,1,0.0,5,0,0.0
2005.0,24.0,14.0,1,1.0,5,2,0.0
2005.0,49.0,8.0,1,1.0,0,1,0.0
2004.0,13.0,17.0,1,0.0,0,1,0.0
2004.0,57.0,7.0,1,0.0,0,0,1.0
2003.0,35.0,15.0,1,0.0,0,0,0.0
2003.0,24.0,14.0,1,0.0,5,1,0.0
2003.0,56.0,12.0,1,1.0,0,3,0.0
2003.0,18.0,14.0,1,0.0,0,0,0.0
2003.0,84.0,9.0,1,0.0,5,1,1.0
2002.0,23.0,2.0,-1,0.0,5,1,1.0
2002.0,16.0,13.0,1,0.0,0,0,0.0
2002.0,60.0,11.0,1,0.0,0,1,0.0
2002.0,36.0,17.0,1,0.0,0,1,0.0
2002.0,15.0,12.0,1,0.0,0,1,0.0
2002.0,19.0,18.0,1,0.0,0,0,0.0
2002.0,14.0,14.0,1,0.0,5,3,0.0
2002.0,16.0,2.0,-1,0.0,5,2,0.0
2001.0,28.0,18.0,1,0.0,0,1,1.0
2001.0,21.0,16.0,1,0.0,0,0,0.0
2000.0,56.0,11.0,1,0.0,0,1,0.0
2000.0,16.0,14.0,1,0.0,0,0,0.0
2000.0,44.0,6.0,-1,0.0,0,1,0.0
1999.0,17.0,18.0,1,0.0,0,0,0.0
1999.0,29.0,9.0,1,0.0,5,0,0.0
1999.0,18.0,14.0,1,0.0,0,0,0.0
1998.0,16.0,15.0,1,0.0,5,0,0.0
1997.0,17.0,18.0,1,0.0,0,0,0.0
1997.0,18.0,13.0,1,0.0,0,0,0.0
1997.0,34.0,11.0,1,0.0,0,0,0.0
1997.0,27.0,11.0,1,0.0,5,3,0.0
1996.0,18.0,18.0,1,0.0,5,0,0.0
1996.0,52.0,14.0,1,0.0,5,1,1.0
1994.0,43.0,16.0,1,0.0,0,0,0.0
1994.0,19.0,11.0,1,0.0,5,1,0.0
1993.0,61.0,7.0,1,0.0,5,1,1.0
1992.0,35.0,13.0,1,0.0,5,0,0.0
1992.0,19.0,17.0,1,0.0,5,1,0.0
1991.0,24.0,9.0,1,0.0,0,3,0.0
1991.0,13.0,14.0,1,0.0,0,0,0.0
1989.0,34.0,10.0,1,0.0,5,0,0.0
1989.0,24.0,14.0,1,1.0,5,3,0.0
1988.0,42.0,14.0,1,0.0,0,3,0.0
1988.0,31.0,18.0,1,0.0,0,0,0.0
1988.0,24.0,14.0,1,1.0,5,2,0.0
1987.0,16.0,13.0,1,0.0,0,0,0.0
1986.0,18.0,14.0,1,0.0,0,0,0.0
1984.0,17.0,14.0,1,0.0,0,0,0.0
1984.0,24.0,14.0,1,0.0,5,3,1.0
1984.0,13.0,14.0,1,0.0,0,1,0.0
1984.0,28.0,13.0,1,0.0,5,2,0.0
1983.0,30.0,11.0,1,0.0,5,3,0.0
1982.0,24.0,14.0,1,0.0,0,0,0.0
1981.0,19.0,14.0,1,0.0,0,2,0.0
1981.0,24.0,18.0,1,0.0,0,2,0.0
1980.0,16.0,14.0,1,0.0,5,1,1.0
1979.0,24.0,14.0,1,0.0,5,3,1.0
1979.0,24.0,14.0,1,1.0,5,3,0.0
1978.0,20.0,14.0,1,0.0,0,0,0.0
1978.0,24.0,3.0,-1,0.0,5,2,0.0
1977.0,18.0,10.0,1,0.0,5,0,0.0
1977.0,24.0,14.0,1,0.0,5,0,0.0
1976.0,19.0,10.0,1,0.0,0,0,0.0
1976.0,24.0,14.0,1,1.0,5,2,0.0
1974.0,17.0,16.0,1,0.0,5,0,0.0
1972.0,24.0,10.0,1,0.0,0,0,0.0
1972.0,24.0,14.0,1,0.0,5,3,1.0
1971.0,30.0,14.0,1,0.0,0,3,0.0
1971.0,24.0,14.0,1,0.0,0,3,0.0
1971.0,24.0,14.0,1,0.0,5,3,0.0
1968.0,24.0,14.0,1,0.0,5,3,0.0
1968.0,24.0,14.0,1,0.0,5,3,0.0
1968.0,24.0,17.0,1,1.0,0,0,0.0
1967.0,32.0,14.0,1,1.0,5,2,0.0
1967.0,24.0,14.0,1,1.0,5,3,1.0
1967.0,24.0,14.0,1,0.0,5,2,0.0
1967.0,21.0,19.0,1,0.0,5,3,1.0
1967.0,24.0,14.0,1,0.0,5,2,0.0
1966.0,28.0,14.0,1,0.0,5,3,0.0
1965.0,24.0,14.0,1,0.0,5,3,0.0
1964.0,25.0,14.0,1,0.0,5,3,0.0
1964.0,24.0,11.0,1,1.0,5,2,0.0
1963.0,24.0,14.0,1,1.0,5,2,1.0
1963.0,24.0,14.0,1,0.0,5,1,1.0
1962.0,24.0,3.0,-1,1.0,0,3,1.0
1961.0,18.0,16.0,1,0.0,5,3,0.0
1961.0,24.0,14.0,1,1.0,5,2,0.0
1961.0,24.0,14.0,1,1.0,5,3,0.0
1961.0,10.0,15.0,1,1.0,0,3,0.0
1961.0,24.0,14.0,1,0.0,5,2,0.0
1960.0,25.0,15.0,1,0.0,5,0,0.0
1960.0,5.0,14.0,1,0.0,5,1,1.0
1959.0,19.0,11.0,1,0.0,5,0,0.0
1959.0,24.0,14.0,1,0.0,5,2,0.0
1959.0,16.0,14.0,1,0.0,5,1,0.0
1959.0,24.0,14.0,1,0.0,5,3,0.0
1957.0,57.0,12.0,1,0.0,0,1,1.0
1957.0,24.0,14.0,1,0.0,5,2,0.0
1957.0,24.0,14.0,1,0.0,0,3,0.0
1956.0,30.0,14.0,1,0.0,5,3,1.0
1956.0,21.0,14.0,1,0.0,5,3,0.0
1956.0,18.0,14.0,1,0.0,5,3,0.0
1955.0,24.0,14.0,1,0.0,5,2,0.0
1955.0,28.0,14.0,1,0.0,5,2,0.0
1955.0,24.0,14.0,1,0.0,5,2,0.0
1955.0,13.0,14.0,1,0.0,5,3,1.0
1954.0,35.0,14.0,1,0.0,5,2,1.0
1954.0,24.0,14.0,1,0.0,0,0,0.0
1954.0,34.0,14.0,1,0.0,5,1,0.0
1954.0,24.0,14.0,1,0.0,5,2,0.0
1954.0,24.0,14.0,1,0.0,5,3,0.0
1953.0,24.0,15.0,1,1.0,5,2,0.0
1952.0,24.0,14.0,1,0.0,5,2,0.0
1951.0,56.0,14.0,1,0.0,5,3,1.0
1951.0,24.0,14.0,1,0.0,5,3,0.0
1951.0,16.0,15.0,1,0.0,5,3,0.0
1951.0,24.0,14.0,1,0.0,5,3,0.0
1950.0,17.0,14.0,1,0.0,5,3,0.0
1950.0,24.0,14.0,1,0.0,5,2,0.0
1949.0,24.0,14.0,1,1.0,5,2,1.0
1947.0,14.0,17.0,1,0.0,5,0,0.0
1946.0,15.0,14.0,1,0.0,5,1,0.0
1945.0,24.0,16.0,1,0.0,5,1,1.0
1944.0,23.0,10.0,1,0.0,5,1,1.0
1943.0,24.0,14.0,1,1.0,5,3,1.0
1943.0,24.0,14.0,1,1.0,5,3,1.0
1940.0,17.0,16.0,1,0.0,5,1,1.0
1939.0,24.0,14.0,1,0.0,5,3,0.0
1937.0,24.0,14.0,1,0.0,5,3,1.0
1935.0,24.0,14.0,1,0.0,5,3,0.0
1935.0,24.0,14.0,1,0.0,5,3,0.0
1933.0,24.0,14.0,1,0.0,0,1,0.0
1933.0,24.0,14.0,1,0.0,5,1,0.0
1931.0,24.0,14.0,1,0.0,5,2,1.0
1929.0,24.0,14.0,1,0.0,5,3,0.0
1928.0,24.0,14.0,1,1.0,5,3,0.0
1928.0,24.0,14.0,1,0.0,5,1,0.0
1923.0,24.0,14.0,1,0.0,5,3,0.0
1923.0,24.0,14.0,1,1.0,5,3,0.0
1923.0,24.0,14.0,1,0.0,0,0,0.0
1922.0,18.0,15.0,1,0.0,5,1,1.0
1921.0,24.0,14.0,1,0.0,5,3,0.0
1920.0,24.0,14.0,1,1.0,5,3,1.0
1920.0,24.0,14.0,1,0.0,5,3,0.0
1917.0,24.0,5.0,-1,0.0,5,1,0.0
1914.0,24.0,14.0,1,0.0,5,1,0.0
1914.0,24.0,14.0,1,1.0,5,1,1.0
1909.0,24.0,14.0,1,1.0,5,0,1.0
1906.0,24.0,14.0,1,0.0,0,1,1.0
1902.0,30.0,18.0,1,0.0,5,1,1.0
1898.0,24.0,18.0,1,0.0,0,1,0.0
1897.0,24.0,14.0,1,0.0,5,1,1.0
1894.0,19.0,9.0,-1,0.0,5,1,0.0
1894.0,24.0,14.0,1,0.0,0,1,1.0
1894.0,24.0,14.0,1,0.0,5,3,0.0
1891.0,24.0,14.0,1,0.0,5,3,0.0
1887.0,24.0,14.0,1,0.0,5,1,0.0
1886.0,24.0,14.0,1,0.0,5,1,1.0
1884.0,24.0,14.0,1,1.0,0,3,0.0
1883.0,24.0,14.0,1,0.0,0,0,1.0
1882.0,24.0,14.0,1,0.0,5,3,1.0
1878.0,24.0,14.0,1,1.0,5,3,0.0
1878.0,11.0,14.0,-1,0.0,5,1,1.0
1877.0,24.0,14.0,1,0.0,5,1,0.0
1876.0,24.0,14.0,1,0.0,0,2,1.0
1876.0,24.0,14.0,1,0.0,5,3,1.0
1874.0,24.0,14.0,1,0.0,5,1,0.0
1873.0,24.0,14.0,1,0.0,0,2,0.0
1870.0,24.0,14.0,1,1.0,5,3,0.0
1865.0,24.0,14.0,1,1.0,5,0,0.0
1863.0,24.0,10.0,-1,0.0,5,0,1.0
1858.0,24.0,14.0,-1,0.0,5,1,0.0
1853.0,24.0,14.0,-1,0.0,0,0,1.0
1852.0,1.0,14.0,-1,1.0,5,3,0.0
1830.0,24.0,22.0,-1,0.0,5,3,1.0
1803.0,24.0,14.0,-1,0.0,5,3,0.0
2023.0,32.0,16.0,1,0.0,5,0,0.0
2023.0,49.0,10.0,1,0.0,5,1,0.0
2022.0,17.0,14.0,1,0.0,5,2,0.0
2022.0,24.0,15.0,1,0.0,5,2,0.0
2022.0,24.0,14.0,1,0.0,5,2,0.0
2022.0,24.0,14.0,1,0.0,5,3,0.0
2021.0,42.0,14.0,1,0.0,0,0,0.0
2021.0,12.0,14.0,1,0.0,0,1,0.0
2021.0,25.0,8.0,1,0.0,5,3,0.0
2021.0,7.0,17.0,1,0.0,5,1,0.0
2020.0,24.0,14.0,1,1.0,0,0,0.0
2020.0,24.0,10.0,1,0.0,0,0,0.0
2020.0,24.0,14.0,1,0.0,5,2,0.0
2019.0,30.0,14.0,1,0.0,0,0,0.0
2019.0,50.0,14.0,1,0.0,5,3,0.0
2019.0,25.0,14.0,1,0.0,5,2,0.0
2018.0,41.0,9.0,1,0.0,5,2,0.0
2018.0,39.0,13.0,1,0.0,0,0,0.0
2018.0,24.0,7.0,1,2.0,5,0,0.0
2018.0,24.0,15.0,1,0.0,5,0,0.0
2018.0,54.0,14.0,1,0.0,5,1,0.0
2018.0,34.0,14.0,1,0.0,5,1,0.0
2018.0,18.0,8.0,1,0.0,5,3,0.0
2017.0,68.0,14.0,1,1.0,5,3,0.0
2016.0,24.0,14.0,1,0.0,5,2,0.0
2016.0,45.0,13.0,1,0.0,5,3,0.0
2015.0,23.0,16.0,1,0.0,5,0,0.0
2015.0,52.0,14.0,1,0.0,5,1,1.0
2015.0,58.0,11.0,1,0.0,0,1,0.0
2014.0,24.0,9.0,1,0.0,5,0,0.0
2014.0,39.0,14.0,1,0.0,5,2,1.0
2014.0,24.0,11.0,1,1.0,0,3,0.0
2014.0,24.0,9.0,1,0.0,5,3,0.0
2014.0,31.0,14.0,1,1.0,5,3,0.0
2014.0,24.0,14.0,1,0.0,0,3,0.0
2012.0,16.0,14.0,1,1.0,0,1,0.0
2012.0,18.0,15.0,1,0.0,0,1,0.0
2012.0,33.0,13.0,1,0.0,0,1,0.0
2012.0,24.0,14.0,1,1.0,5,2,0.0
2011.0,26.0,14.0,1,0.0,5,0,0.0
2011.0,24.0,15.0,1,1.0,0,3,0.0
2011.0,30.0,16.0,1,0.0,5,2,0.0
2010.0,6.0,14.0,1,0.0,0,0,0.0
2009.0,24.0,17.0,1,0.0,0,0,0.0
2009.0,24.0,14.0,1,0.0,5,2,0.0
2009.0,31.0,14.0,1,0.0,5,0,0.0
2009.0,13.0,15.0,1,0.0,5,0,0.0
2008.0,33.0,14.0,1,0.0,5,1,0.0
2008.0,17.0,9.0,1,0.0,0,0,0.0
2008.0,14.0,8.0,1,0.0,0,0,0.0
2008.0,52.0,18.0,1,0.0,0,0,0.0
2007.0,21.0,11.0,1,0.0,0,0,0.0
2007.0,24.0,14.0,1,0.0,5,2,0.0
2007.0,24.0,10.0,1,0.0,0,0,0.0
2006.0,33.0,17.0,1,0.0,0,1,0.0
2006.0,17.0,14.0,1,1.0,5,3,0.0
2006.0,24.0,14.0,1,0.0,0,3,0.0
2005.0,24.0,20.0,1,0.0,5,2,0.0
2005.0,24.0,7.0,1,1.0,0,0,0.0
2005.0,24.0,14.0,1,0.0,5,3,0.0
2004.0,34.0,9.0,1,0.0,5,0,0.0
2004.0,24.0,14.0,1,1.0,5,2,0.0
2004.0,24.0,15.0,1,0.0,0,0,0.0
2003.0,41.0,12.0,1,0.0,0,1,0.0
2003.0,40.0,22.0,1,0.0,5,1,1.0
2003.0,20.0,11.0,1,0.0,0,1,0.0
2002.0,26.0,14.0,1,0.0,5,3,0.0
2002.0,24.0,14.0,1,0.0,5,3,0.0
2002.0,52.0,14.0,1,1.0,5,2,0.0
2001.0,27.0,16.0,1,0.0,0,0,0.0
2001.0,40.0,16.0,1,0.0,5,0,0.0
2000.0,38.0,9.0,1,0.0,5,2,0.0
2000.0,17.0,13.0,1,0.0,5,0,1.0
1999.0,37.0,18.0,1,1.0,0,3,0.0
1999.0,61.0,14.0,1,0.0,0,1,0.0
1999.0,22.0,14.0,1,0.0,5,0,1.0
1998.0,21.0,15.0,1,0.0,5,0,0.0
1998.0,18.0,18.0,1,0.0,0,0,0.0
1998.0,24.0,15.0,1,0.0,5,1,1.0
1998.0,24.0,14.0,1,0.0,5,3,1.0
1997.0,51.0,14.0,1,0.0,5,0,0.0
1997.0,12.0,17.0,1,0.0,0,0,0.0
1997.0,22.0,14.0,1,0.0,5,0,0.0
1996.0,24.0,14.0,1,0.0,5,0,0.0
1996.0,24.0,18.0,1,0.0,5,3,0.0
1995.0,7.0,14.0,1,0.0,0,1,0.0
1995.0,24.0,14.0,1,0.0,0,0,0.0
1993.0,24.0,14.0,1,0.0,0,1,0.0
1993.0,24.0,14.0,1,0.0,5,3,1.0
1992.0,24.0,15.0,1,0.0,5,0,0.0
1992.0,41.0,15.0,1,0.0,5,3,1.0
1992.0,19.0,20.0,1,0.0,5,0,0.0
1991.0,14.0,14.0,1,0.0,5,0,0.0
1991.0,40.0,15.0,1,1.0,5,3,0.0
1991.0,31.0,11.0,1,0.0,0,1,0.0
1990.0,21.0,15.0,1,0.0,5,0,1.0
1989.0,24.0,10.0,1,1.0,0,3,0.0
1988.0,24.0,14.0,1,0.0,5,2,0.0
1986.0,28.0,14.0,1,0.0,0,0,0.0
1986.0,26.0,16.0,1,0.0,5,3,0.0
1985.0,24.0,14.0,1,0.0,0,0,0.0
1984.0,24.0,15.0,1,0.0,0,1,0.0
1983.0,24.0,14.0,1,0.0,5,0,0.0
1983.0,24.0,14.0,1,1.0,5,3,0.0
1983.0,22.0,18.0,1,0.0,5,0,0.0
1981.0,24.0,14.0,1,0.0,0,3,0.0
1981.0,24.0,9.0,1,0.0,5,0,0.0
1981.0,24.0,14.0,1,0.0,5,3,0.0
1980.0,22.0,15.0,1,0.0,5,2,0.0
1980.0,15.0,15.0,1,0.0,0,0,0.0
1980.0,29.0,14.0,1,0.0,5,2,0.0
1979.0,36.0,14.0,1,1.0,0,3,0.0
1978.0,24.0,14.0,1,1.0,5,3,0.0
1978.0,24.0,14.0,1,0.0,5,3,0.0
1978.0,24.0,14.0,1,1.0,5,3,0.0
1977.0,17.0,16.0,1,0.0,5,0,0.0
1976.0,15.0,14.0,1,0.0,0,0,0.0
1974.0,21.0,16.0,1,0.0,5,0,0.0
1974.0,26.0,14.0,1,0.0,5,3,1.0
1973.0,24.0,14.0,1,0.0,5,3,0.0
1972.0,24.0,14.0,1,0.0,5,3,0.0
1971.0,20.0,14.0,1,0.0,5,3,0.0
1970.0,18.0,11.0,1,0.0,0,3,0.0
1970.0,24.0,15.0,1,1.0,5,3,0.0
1970.0,12.0,14.0,1,0.0,5,1,0.0
1970.0,22.0,14.0,1,0.0,5,1,0.0
1969.0,25.0,14.0,1,0.0,5,3,0.0
1969.0,21.0,7.0,1,0.0,5,3,0.0
1968.0,24.0,12.0,1,1.0,0,0,0.0
1968.0,21.0,14.0,1,0.0,5,3,0.0
1967.0,59.0,14.0,1,0.0,5,1,1.0
1967.0,32.0,6.0,-1,0.0,5,2,0.0
1966.0,25.0,16.0,1,0.0,0,1,0.0
1965.0,24.0,14.0,1,1.0,0,3,0.0
1965.0,24.0,14.0,1,0.0,5,1,0.0
1965.0,24.0,14.0,1,1.0,5,1,0.0
1964.0,28.0,15.0,1,0.0,5,1,0.0
1962.0,24.0,14.0,1,0.0,5,3,1.0
1962.0,16.0,10.0,1,0.0,5,1,0.0
1962.0,13.0,11.0,1,0.0,5,1,0.0
1962.0,22.0,9.0,1,0.0,5,1,1.0
1961.0,19.0,8.0,1,0.0,0,1,0.0
1961.0,27.0,9.0,1,0.0,5,3,0.0
1960.0,24.0,14.0,1,1.0,5,2,0.0
1960.0,24.0,14.0,1,1.0,5,2,0.0
1960.0,24.0,14.0,1,0.0,0,3,0.0
1960.0,24.0,14.0,1,0.0,5,3,1.0
1960.0,24.0,14.0,1,1.0,5,3,0.0
1959.0,25.0,19.0,1,0.0,0,0,0.0
1958.0,42.0,9.0,1,0.0,5,2,0.0
1958.0,24.0,18.0,1,0.0,5,1,0.0
1958.0,29.0,17.0,1,0.0,5,3,0.0
1957.0,20.0,10.0,1,0.0,5,3,0.0
1957.0,15.0,14.0,1,0.0,5,0,0.0
1957.0,17.0,14.0,1,0.0,5,3,0.0
1956.0,38.0,18.0,1,0.0,0,1,0.0
1955.0,24.0,14.0,1,1.0,5,0,0.0
1955.0,32.0,14.0,1,0.0,5,1,1.0
1955.0,24.0,14.0,1,0.0,5,2,0.0
1955.0,24.0,14.0,1,0.0,0,3,0.0
1954.0,24.0,14.0,1,1.0,0,3,1.0
1954.0,23.0,17.0,1,0.0,5,1,1.0
1954.0,24.0,14.0,1,0.0,0,2,0.0
1953.0,15.0,14.0,1,0.0,0,0,0.0
1953.0,19.0,17.0,1,1.0,5,3,0.0
1953.0,24.0,8.0,1,0.0,0,0,0.0
1953.0,24.0,14.0,1,0.0,5,1,0.0
1952.0,24.0,14.0,1,0.0,0,1,1.0
1950.0,24.0,14.0,1,0.0,5,2,0.0
1949.0,17.0,14.0,1,1.0,5,1,0.0
1949.0,24.0,14.0,1,1.0,5,2,0.0
1948.0,24.0,14.0,1,0.0,0,2,0.0
1948.0,46.0,14.0,1,0.0,0,1,1.0
1947.0,24.0,14.0,1,0.0,5,2,0.0
1945.0,24.0,14.0,1,0.0,5,3,0.0
1945.0,24.0,14.0,1,1.0,5,3,1.0
1944.0,22.0,13.0,1,0.0,5,0,1.0
1943.0,24.0,19.0,1,1.0,5,3,1.0
1942.0,18.0,14.0,1,1.0,5,3,0.0
1941.0,24.0,14.0,1,1.0,5,3,1.0
1940.0,24.0,14.0,1,1.0,5,3,0.0
1939.0,9.0,14.0,1,0.0,5,3,1.0
1938.0,24.0,14.0,1,0.0,5,0,0.0
1936.0,16.0,15.0,1,0.0,0,1,1.0
1935.0,24.0,15.0,1,0.0,5,3,0.0
1935.0,5.0,14.0,1,1.0,5,3,0.0
1934.0,24.0,14.0,1,0.0,5,2,0.0
1933.0,24.0,14.0,1,0.0,0,1,1.0
1932.0,24.0,14.0,1,0.0,0,2,0.0
1931.0,24.0,14.0,1,0.0,0,1,0.0
1931.0,24.0,14.0,1,0.0,0,2,0.0
1931.0,24.0,14.0,1,1.0,5,3,0.0
1931.0,24.0,14.0,1,0.0,5,1,1.0
1929.0,24.0,17.0,1,0.0,5,1,1.0
1926.0,24.0,14.0,1,0.0,5,0,0.0
1925.0,24.0,14.0,1,0.0,5,2,0.0
1925.0,24.0,8.0,1,0.0,5,2,0.0
1923.0,24.0,14.0,1,0.0,5,3,1.0
1923.0,24.0,14.0,1,0.0,5,1,0.0
1922.0,16.0,14.0,1,0.0,5,2,1.0
1922.0,18.0,14.0,1,0.0,0,3,1.0
1920.0,18.0,17.0,1,0.0,5,3,0.0
1919.0,13.0,7.0,-1,0.0,5,1,1.0
1917.0,24.0,14.0,1,0.0,0,1,0.0
1916.0,24.0,8.0,1,0.0,5,1,0.0
1913.0,24.0,14.0,1,0.0,5,3,0.0
1913.0,24.0,14.0,1,0.0,5,3,0.0
1910.0,24.0,14.0,1,0.0,5,2,0.0
1909.0,24.0,14.0,1,0.0,5,2,0.0
1908.0,24.0,14.0,1,0.0,5,3,1.0
1907.0,24.0,14.0,1,0.0,5,2,1.0
1907.0,24.0,14.0,1,0.0,5,3,0.0
1906.0,24.0,14.0,1,0.0,5,1,1.0
1906.0,18.0,14.0,1,1.0,5,3,0.0
1905.0,23.0,14.0,1,1.0,5,1,0.0
1903.0,24.0,14.0,1,0.0,5,1,1.0
1902.0,24.0,14.0,1,0.0,0,3,1.0
1902.0,24.0,14.0,1,0.0,5,3,0.0
1900.0,24.0,14.0,1,0.0,5,1,1.0
1900.0,24.0,14.0,1,0.0,0,3,0.0
1899.0,24.0,14.0,1,1.0,5,3,0.0
1895.0,24.0,14.0,1,0.0,5,1,1.0
1892.0,24.0,14.0,1,0.0,5,1,0.0
1890.0,24.0,14.0,1,1.0,5,1,0.0
1889.0,24.0,14.0,1,0.0,5,1,1.0
1887.0,24.0,14.0,1,0.0,5,3,0.0
1882.0,24.0,15.0,1,0.0,5,0,0.0
1882.0,24.0,14.0,1,0.0,5,2,1.0
1881.0,24.0,14.0,1,0.0,5,1,0.0
1880.0,24.0,14.0,1,1.0,5,3,0.0
1878.0,22.0,14.0,-1,0.0,5,1,1.0
1878.0,24.0,14.0,1,0.0,0,2,0.0
1878.0,24.0,14.0,1,0.0,5,3,0.0
1877.0,24.0,14.0,1,0.0,5,3,0.0
1877.0,15.0,14.0,-1,0.0,5,3,0.0
1871.0,24.0,14.0,1,1.0,5,3,0.0
1864.0,24.0,14.0,1,0.0,5,0,1.0
1864.0,24.0,14.0,1,0.0,5,1,0.0
1864.0,24.0,14.0,1,1.0,5,1,0.0
1860.0,24.0,18.0,-1,0.0,0,1,0.0
1855.0,24.0,14.0,-1,0.0,5,1,1.0
1853.0,24.0,14.0,-1,0.0,0,3,0.0
2023.0,21.0,15.0,1,0.0,0,0,0.0
2023.0,18.0,22.0,1,2.0,5,0,1.0
2023.0,35.0,20.0,1,0.0,0,2,0.0
2022.0,60.0,12.0,1,0.0,0,3,1.0
2022.0,51.0,15.0,1,0.0,0,3,0.0
2022.0,24.0,14.0,1,0.0,5,3,1.0
2022.0,50.0,14.0,1,1.0,5,3,0.0
2021.0,58.0,14.0,1,0.0,0,0,0.0
2021.0,36.0,14.0,1,0.0,0,1,0.0
2021.0,7.0,14.0,1,0.0,0,1,0.0
2021.0,16.0,15.0,1,0.0,5,2,0.0
2021.0,54.0,7.0,-1,0.0,5,1,0.0
2021.0,19.0,10.0,1,0.0,0,0,0.0
2020.0,61.0,11.0,1,1.0,0,1,0.0
2020.0,70.0,16.0,1,0.0,0,3,0.0
2020.0,24.0,14.0,1,0.0,5,0,0.0
2020.0,57.0,14.0,1,0.0,0,1,0.0
2020.0,23.0,17.0,1,0.0,5,1,1.0
2020.0,13.0,20.0,1,0.0,5,0,0.0
2020.0,12.0,15.0,1,0.0,5,3,0.0
2019.0,57.0,10.0,1,0.0,0,0,0.0
2019.0,11.0,9.0,1,0.0,0,1,0.0
2019.0,24.0,18.0,1,0.0,0,2,0.0
2019.0,74.0,10.0,1,1.0,0,3,0.0
2019.0,24.0,13.0,1,0.0,0,0,0.0
2018.0,24.0,14.0,1,0.0,5,3,0.0
2018.0,58.0,14.0,1,0.0,0,1,0.0
2017.0,31.0,9.0,1,0.0,5,0,0.0
2017.0,40.0,12.0,1,0.0,0,3,0.0
2017.0,24.0,22.0,1,1.0,5,2,0.0
2016.0,20.0,17.0,1,0.0,5,0,0.0
2016.0,40.0,11.0,1,0.0,5,1,0.0
2016.0,24.0,14.0,1,1.0,5,3,0.0
2016.0,52.0,16.0,1,0.0,0,1,0.0
2015.0,13.0,10.0,1,0.0,0,1,0.0
2015.0,40.0,14.0,1,1.0,5,0,0.0
2015.0,45.0,14.0,1,0.0,5,0,0.0
2015.0,71.0,11.0,1,0.0,5,0,0.0
2014.0,24.0,9.0,1,1.0,5,1,0.0
2014.0,24.0,10.0,1,0.0,0,0,0.0
2014.0,24.0,14.0,1,0.0,5,1,0.0
2014.0,63.0,22.0,1,1.0,5,3,0.0
2014.0,25.0,9.0,1,0.0,0,1,0.0
2014.0,63.0,8.0,1,0.0,5,1,1.0
2013.0,16.0,15.0,1,0.0,0,0,0.0
2013.0,46.0,15.0,1,0.0,0,0,0.0
2013.0,43.0,16.0,1,0.0,0,0,0.0
2013.0,56.0,8.0,1,0.0,0,3,0.0
2013.0,24.0,14.0,1,0.0,5,2,0.0
2013.0,24.0,15.0,1,1.0,0,2,0.0
2013.0,48.0,9.0,1,0.0,5,3,0.0
2012.0,62.0,7.0,1,0.0,5,0,0.0
2011.0,35.0,14.0,1,0.0,5,0,0.0
2011.0,24.0,22.0,1,0.0,0,2,0.0
2011.0,22.0,12.0,1,0.0,5,3,0.0
2011.0,86.0,15.0,1,0.0,0,0,0.0
2011.0,37.0,6.0,-1,0.0,0,0,0.0
2011.0,16.0,12.0,1,0.0,5,0,1.0
2010.0,21.0,9.0,1,0.0,5,3,1.0
2010.0,24.0,14.0,1,0.0,5,2,0.0
2010.0,20.0,12.0,1,0.0,0,2,0.0
2010.0,59.0,9.0,1,0.0,5,3,0.0
2010.0,24.0,11.0,1,0.0,5,0,0.0
2009.0,27.0,16.0,1,0.0,5,1,0.0
2009.0,24.0,14.0,1,0.0,5,1,1.0
2009.0,27.0,9.0,1,1.0,5,3,0.0
2009.0,54.0,6.0,-1,0.0,0,0,0.0
2009.0,19.0,15.0,1,0.0,0,1,0.0
2009.0,24.0,14.0,1,0.0,5,2,0.0
2009.0,61.0,20.0,1,0.0,0,1,0.0
2009.0,17.0,14.0,1,1.0,5,1,0.0
2008.0,50.0,14.0,1,0.0,5,2,0.0
2008.0,40.0,11.0,1,0.0,0,0,0.0
2008.0,20.0,15.0,1,0.0,0,0,0.0
2008.0,13.0,12.0,1,0.0,0,1,0.0
2008.0,24.0,14.0,1,0.0,5,3,0.0
2007.0,24.0,14.0,1,1.0,5,3,0.0
2007.0,45.0,12.0,1,1.0,5,1,0.0
2007.0,27.0,14.0,1,0.0,0,0,0.0
2006.0,24.0,14.0,1,0.0,5,3,1.0
2006.0,27.0,18.0,1,0.0,5,0,0.0
2006.0,19.0,16.0,1,0.0,5,0,0.0
